Authors,Link
"Witzany J., Pirner M., Zigler R., Urushadze S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079118033&doi=10.1016%2fj.engstruct.2020.110342&partnerID=40&md5=f61983275d1d1cb5d7df6a6186c37888"
"Vilutiene T., Kumetaitis G., Kiaulakis A., Kalibatas D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081718654&doi=10.3390%2fbuildings10020036&partnerID=40&md5=7d511e9680bfc10bf3737813e136b8b1"
"Tymkiewicz J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074521083&doi=10.3390%2fbuildings9100223&partnerID=40&md5=83e9e392ed0d861e47c6d9c6f3a54b6e"
"Milani G., Valente M., Fagone M., Rotunno T., Alessandri C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066506796&doi=10.1016%2fj.engstruct.2019.05.021&partnerID=40&md5=ad64a62f6f4c59e94b07f33b78e49627"
"Gattesco N., Boem I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064715660&doi=10.1007%2fs10518-019-00619-y&partnerID=40&md5=2a3710230519f7dede96a913cbda72a6"
"Bertolesi E., Adam J.M., Rinaudo P., Calderón P.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056724972&doi=10.1016%2fj.engstruct.2018.10.085&partnerID=40&md5=9fea9b9de123e8f499425e51ebd28c0c"
"Hamdy G.A., Kamal O.A., El-Hariri M.O.R., El-Salakawy T.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049228632&doi=10.12989%2fsem.2018.65.5.611&partnerID=40&md5=6ea6b1df933f1fe775ccae8c1924fba3"
"Witzany J., Pirner M., Zigler R., Urushadze S., Kubát J., Kroftová K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077541930&partnerID=40&md5=1f21221b586c255d5443b3d05474b4bf"
"Hamdy G., Kamal O., Al-Hariri O., El-Salakawy T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036646739&doi=10.1016%2fj.jobe.2017.11.009&partnerID=40&md5=1d864bf4a9894103de499a7a3495a4b1"
"Szolomicki J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055224126&doi=10.1007%2f978-981-10-2717-8_6&partnerID=40&md5=5b1affda41580c14b0d31b68cb4d365a"
"Skuturna T., Valivonis J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964241212&doi=10.3846%2fbjrbe.2016.03&partnerID=40&md5=6e20bd70831bf9afe2de7d779a896260"
"Abramyan S.G., Ishmametov R.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984829481&doi=10.1016%2fj.proeng.2016.07.253&partnerID=40&md5=462a8e7edf018df9bee5a0dc7c7a1ce2"
"Szołomicki J., Berkowski P., Barański J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937641046&doi=10.1016%2fj.acme.2014.05.006&partnerID=40&md5=72f6252fbb1fde46ca3ca757d8df041c"
"Witzany J., Brožovskỳ J., Čejka T., Kroftová K., Kubát J., Makovička D., Zigler R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953715807&doi=10.3390%2fpolym7121540&partnerID=40&md5=c12dc573023f4368e11ab1a62c07b60f"
"Berkowski P., Dmochowski G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874521681&partnerID=40&md5=c603638b388f95f743d605b4ad42602a"
