Authors,Link
"Wu Y., Zhang G., Xu J., Qu X., Wang Z., Wang T., Chen K., Ji L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079683600&doi=10.1016%2fj.cep.2020.107859&partnerID=40&md5=2ad3f8099faca2f102250b179e55a013"
"Kong L., Maravelias C.T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074396242&doi=10.1002%2faic.16809&partnerID=40&md5=42aae652a325a668a5dcae80056993ad"
"Donahue M.M., Baldea M., Bruce Eldridge R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072780384&doi=10.1016%2fj.cep.2019.107641&partnerID=40&md5=deea9159ad60600760646e765dccf2ad"
"Jiang Z., Agrawal R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065829874&doi=10.1016%2fj.cherd.2019.04.023&partnerID=40&md5=b22efdd406658ee444df96b00dea9dea"
"Tumbalam Gooty R., Agrawal R., Tawarmalani M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062856614&doi=10.1016%2fj.compchemeng.2019.02.013&partnerID=40&md5=186de3cc0baddc3e525214ba8e9e9698"
"Zhou J., Kooijman H.A., Taylor R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062942286&doi=10.1016%2fj.compchemeng.2019.02.008&partnerID=40&md5=168708fd4afc3226308b3852e97d4fb1"
"Zhou J., Kooijman H.A., Taylor R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064194314&doi=10.1016%2fj.cherd.2019.03.034&partnerID=40&md5=a67fc6e176d9a6f099e1c0772214c1cb"
"Song E., Li Z., Wang E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056806184&doi=10.1016%2fj.cjche.2018.10.003&partnerID=40&md5=f3d8667a7b3dcdbff0022386a2521429"
"Qi M., Zhu J., Xu J., Zhao D., Liu Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063155109&doi=10.1021%2facs.iecr.8b04854&partnerID=40&md5=abef17c070bda9b97fd87717a66d8a77"
"Sasi T., Wesselmann J., Kuhlmann H., Skiborowski M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069749637&doi=10.1016%2fB978-0-12-818634-3.50009-6&partnerID=40&md5=ef0d501c04adb0e5869a3104cbb06a1b"
"Mathew T.J., Tumbalam Gooty R., Tawarmalani M., Agrawal R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074889275&doi=10.1021%2facs.iecr.9b04689&partnerID=40&md5=ca4514533b8302e15f512aeaf3625689"
