Author(s) ID,Link
"57216418617;57216410998;57215409166;57216415206;57216412061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083434738&doi=10.1109%2fICEET48479.2020.9048192&partnerID=40&md5=b931ffb774c1e5aa79b93e855cd5bc0f"
"57202949776;57191620731;37049176600;26423020200;57196545270;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081309320&doi=10.1007%2f978-981-15-2305-2_51&partnerID=40&md5=daeed707df9a471c065305b3c47f54b4"
"57216258160;57216254771;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082924244&doi=10.1108%2fCW-08-2019-0106&partnerID=40&md5=cad889b6ad5396209234100332de3b39"
"57193817246;57212492627;12809516500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076861800&doi=10.1007%2f978-981-15-0029-9_41&partnerID=40&md5=41dfeb068ac1105ade4e5edc1e6a2eaa"
"23500456500;57215824792;57215819281;57215823581;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081970565&doi=10.1109%2fICSAI48974.2019.9010490&partnerID=40&md5=3a9336851e6ae0ba6938453217fb99d8"
"6701552539;55210276000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070785066&doi=10.1007%2fs00202-019-00824-7&partnerID=40&md5=5f7db376538208ccfe5efc56c6ddf7ad"
"55210276000;6701552539;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068111554&doi=10.1108%2fCOMPEL-10-2018-0430&partnerID=40&md5=c2df5e83c97fb9e33a5849071943443e"
"6507613878;57203482678;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070457413&doi=10.1109%2fELMA.2019.8771599&partnerID=40&md5=a43ea7ccf51f109842fa68c2cb476b0f"
"57209685720;54384070600;57188802237;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068467535&doi=10.15598%2faeee.v17i2.2904&partnerID=40&md5=b64305088fdbc50a30ba54ea77027237"
"57199763335;7004706904;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064753305&doi=10.1080%2f1448837X.2019.1600213&partnerID=40&md5=f7051706d43fb6944a19070e205bedf8"
"57204845242;15119888500;9333364700;55903888700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057484322&doi=10.1108%2fCOMPEL-11-2017-0474&partnerID=40&md5=f5e35a8449f268720a191440e09b023e"
"6507613878;55612796100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067067821&doi=10.1155%2f2019%2f5131696&partnerID=40&md5=c2495886e3ff1a08a240ec8669e8fb3c"
"57201638833;56460852500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057797563&doi=10.1016%2fj.compeleceng.2018.11.023&partnerID=40&md5=92dab686d076684b34da0d14d6b51ee0"
"55169528800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075232960&doi=10.1108%2fCOMPEL-04-2019-0149&partnerID=40&md5=cd73574001474fedadff1a3244326cbb"
"57199649480;57199648784;57205216896;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059187242&doi=10.1051%2fmatecconf%2f201821501023&partnerID=40&md5=041399c95e8e6bb815d7ae5defe90c59"
"6701552539;55210276000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054640523&doi=10.1108%2fCOMPEL-01-2018-0027&partnerID=40&md5=c568f5f0121d709fad5e043c285fba7a"
"56960161300;56495326300;56403311900;57201395217;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065068050&doi=10.1109%2fEECCIS.2018.8692949&partnerID=40&md5=2d1efd322b58379fafa3ed75b6191b8e"
"57199763335;7004706904;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081966554&doi=10.1109%2fICRIEECE44171.2018.9008607&partnerID=40&md5=ad65b23522003199a5a63d2fb10ecef9"
"6701552539;55210276000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039932456&doi=10.15199%2f48.2018.01.37&partnerID=40&md5=fca6cf7683d0684999ed4950990ca796"
"57190217578;56426278600;56426462700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048375501&doi=10.1108%2fCOMPEL-06-2017-0239&partnerID=40&md5=ec4b0daf6e7e132ca6864e6948a657e0"
"57199649480;57199648784;57199649640;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038234573&partnerID=40&md5=799a03e344d512df2294722c096a62e8"
"6701552539;55210276000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041340128&doi=10.1109%2fISEF.2017.8090745&partnerID=40&md5=a3abd77b543cad3d26cc7e14cf283001"
"6701552539;55210276000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041324540&doi=10.1109%2fISEF.2017.8090707&partnerID=40&md5=6f21a218e7dfdf8a24f97687ad6dab00"
