Authors,Link
"Schuster C.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079190106&doi=10.1016%2fj.renene.2020.01.002&partnerID=40&md5=1784e1f8d83ba4d9860fd13eb51883ab"
"Boon-On P., Singh D.J., Shi J.-B., Lee M.-W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077652128&doi=10.1021%2facsomega.9b01762&partnerID=40&md5=d605ed69e921c2b3502847fd121db18b"
"Kala P., Joshi P., Agrawal S., Yadav L.K., Joshi M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078131556&doi=10.1007%2f978-981-15-1532-3_7&partnerID=40&md5=1f8c4f58a3c2d2d9f2ef5561eea4af9c"
"Bagheri S., Talebzadeh R., Sardari B., Mehdizadeh F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074436325&doi=10.1016%2fj.ijleo.2019.163315&partnerID=40&md5=0c0860d326840dffa0c1721bae1456c6"
"Ziti A., Hartiti B., Labrim H., Fadili S., Tahri M., Belafhaili A., Ridah A., Thevenin P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068068652&doi=10.1007%2fs10971-019-05040-0&partnerID=40&md5=c36ae073e374949bbd208e533350c34e"
"Benmoussa D., Tidjani D., Mostefa F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074932082&doi=10.1109%2fPGSRET.2019.8882729&partnerID=40&md5=e66e368f10ffc4b3fb0d03bd5f13d323"
"Dai C.-M., Xu P., Huang M., Cai Z.-H., Han D., Wu Y., Chen S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071588038&doi=10.1063%2f1.5119383&partnerID=40&md5=7e2846606a9fee55f19391a6a8c7f86a"
"Monokroussos C., Salis E., Etienne D., Zhang X., Dittmann S., Friesen G., Morita K., Stang J., Herbrecht T., Fakhfouri V., Rebeaud N., Pavanello D., Müllejans H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066111704&doi=10.1002%2fpip.3134&partnerID=40&md5=0e2713d13080783d63f445932685b09a"
"Rodziewicz T., Rajfur M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068138745&doi=10.1016%2fj.opelre.2019.05.004&partnerID=40&md5=aae6c90638e0e1773a38ef2456251e71"
"Zhang X., Huang M., Xu P., Dai C.-M., Cai Z.-H., Han D., Chen S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064561359&doi=10.1016%2fj.pnsc.2019.02.009&partnerID=40&md5=dd8c3dca2310bc4f2ce04bba3470ec54"
