Authors,Link
"Li S., Ma Z., Cao Z., Pan L., Shi Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074280258&doi=10.1002%2fsmll.201903822&partnerID=40&md5=0c2eeb8dc3fd186d54f294a190b9f0d9"
"Adamski K., Kubicki W., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079611900&partnerID=40&md5=6d58a3b6c210af9ed5fd92df818426e5"
"Podwin A., Adamski K., Kubicki W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079613835&partnerID=40&md5=2593b4cef462c8146736f3f5f7afc65a"
"Adamski K., Adamski J., Dziuban J.A., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054932346&partnerID=40&md5=4c2bba2feec5527bbec1d76ac1b0c6db"
"Białas M., Wiatrowski A., Słówko W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081954595&doi=10.1088%2f1361-6501%2fab5002&partnerID=40&md5=95a649f5e6a06753e6f485dfd5856d4a"
"Camarena-Chávez V.A., Castro-Beltrán R., Cbrigoberto@fsica.ugto.mx, Medina-Cázares O.M., Álvarez-Martínez J.U., Ramos-Ortíz G., Gutiérrez-Juárez G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081977320&doi=10.1088%2f1361-6439%2fab6c75&partnerID=40&md5=2a7e2450f88fe134c96aade057b8f957"
"Chen J., Liu X., Zhang Q.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082679945&doi=10.1088%2f1361-6439%2fab71e8&partnerID=40&md5=303ba1f73a267ed9a061a528ba1bf4cb"
"Nguyen V.D., Nguyen H.V., Bui K.H., Seo T.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072231529&doi=10.1016%2fj.snb.2019.127108&partnerID=40&md5=f405bc375170fbe70860d688eec974aa"
"Adamski K., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077818090&doi=10.1088%2f1742-6596%2f1407%2f1%2f012114&partnerID=40&md5=6d70e63eb4a45cd6e2e4db9080ad95ef"
"Adamski K., Kawa B., Dziuban J., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077823559&doi=10.1088%2f1742-6596%2f1407%2f1%2f012086&partnerID=40&md5=d7c0e4c3d563cb9daedcd4aaeb0c36f8"
"Karayannis P., Petrakli F., Gkika A., Koumoulos E.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079040382&doi=10.3390%2fmi10120825&partnerID=40&md5=8f14bd6e10069e1505708d8169595aaf"
"Nawada S.H., Aalbers T., Schoenmakers P.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068977577&doi=10.1016%2fj.ces.2019.07.036&partnerID=40&md5=997e88c09909ef4e1712a3a3c9793415"
"Alarcon R.M., Briones O.A., Cisneros N.E., Suarez M.A., Rojas A.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081058314&doi=10.1109%2fCHILECON47746.2019.8988059&partnerID=40&md5=f84194842b966b01af05dadd1376713e"
"Walczak R., Kawa B., Adamski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071121111&doi=10.1016%2fj.sna.2019.111557&partnerID=40&md5=e2ec258d9af49d6b412ef5fd6657fdb9"
"Arivarasi A., Kumar A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071561157&doi=10.1108%2fRPJ-05-2018-0115&partnerID=40&md5=f377c2d3545b95b5d8388ac1d474e48b"
"Bauer M., Bahani A., Ogata T., Madou M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070975191&doi=10.3390%2fmi10080549&partnerID=40&md5=304514311ccc34db42ada261c79aa441"
"Druzhinin A., Khoverko Y., Nichkalo S., Kogut I., Holota V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074922338&doi=10.1109%2fUKRCON.2019.8879809&partnerID=40&md5=e8abafc30499ef3bbdcf89dee1635f83"
"González-Henríquez C.M., Sarabia-Vallejos M.A., Rodriguez-Hernandez J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063299229&doi=10.1016%2fj.progpolymsci.2019.03.001&partnerID=40&md5=d1e39a65c2d43a4502b05f3293b9f42a"
"Beauchamp M.J., Nielsen A.V., Gong H., Nordin G.P., Woolley A.T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066790064&doi=10.1021%2facs.analchem.9b01395&partnerID=40&md5=e9a20a349682b87e078815433a21d141"
"Mohith S., Karanth P.N., Kulkarni S.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065237233&doi=10.1016%2fj.mechatronics.2019.04.009&partnerID=40&md5=7a2c6ecfaeac98a4eed749328f8cbd39"
"Zeraatkar M., Filippini D., Percoco G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073693503&doi=10.3390%2fmi10050298&partnerID=40&md5=1e25cf49e371952cc29dcb4b1a02086f"
"Walczak R., Adamski K., Kubicki W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065816090&doi=10.1088%2f1361-6439%2fab0e64&partnerID=40&md5=79c0037727c567fecb839970a5619ba6"
"Di Novo N.G., Cantù E., Tonello S., Sardini E., Serpelloni M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065085419&doi=10.3390%2fs19081842&partnerID=40&md5=aeab9d435fd411a8eb52d864bbc454b7"
"Šercer M., Rezic T., Godec D., Oros D., Pilipovic A., Ivušic F., Rezic I., Andlar M., Ludwig R., Šantek B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069877169&doi=10.17113%2fftb.57.02.19.5725&partnerID=40&md5=00aedb995cd42c2ba0a6fe3b67dfc629"
"Mohamed M.G.A., Kumar H., Wang Z., Martin N., Mills B., Kim K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070977074&doi=10.3390%2fjmmp3010026&partnerID=40&md5=0b6ff56a77d262bb4dc1263c787bab4a"
"Yao T., Tang F., Zhang J., Wang X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061137019&doi=10.3390%2fs19030624&partnerID=40&md5=9b8bf5f0062d7a0a26dabbc1b2afcdf3"
"Rupal B.S., Garcia E.A., Ayranci C., Qureshi A.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063343834&doi=10.3233%2fjid-2018-0001&partnerID=40&md5=f545ecd568e5dcc4bd6d0cde2f2ae609"
"Büyüktiryaki S., Sümbelli Y., Keçili R., Hussain C.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079080463&doi=10.1016%2fB978-0-12-409547-2.14489-0&partnerID=40&md5=02724f40d4789fb78afa0436fc4817ac"
"Nielsen J.B., Hanson R.L., Almughamsi H.M., Pang C., Fish T.R., Woolley A.T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076235186&doi=10.1021%2facs.analchem.9b04986&partnerID=40&md5=e47091f21644d991b65d97cd90c0db4a"
"Law C.S., Marsal L.F., Santos A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081306403&doi=10.1016%2fB978-0-12-816699-4.00009-8&partnerID=40&md5=9c0438e06089344675be02481db7632c"
"Keçili R., Büyüktiryaki S., Hussain C.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081287407&doi=10.1016%2fB978-0-12-816699-4.00008-6&partnerID=40&md5=8d009c5c78af90249754383c3a2301a7"
"Monaghan T.W., Harding M.J., Christie S.D.R., Friel R.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075512447&doi=10.1371%2fjournal.pone.0224492&partnerID=40&md5=88cbdd254a0aaea0329fd7857c4d4dc7"
"Sinha S.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081380444&doi=10.1016%2fB978-0-12-816805-9.00005-3&partnerID=40&md5=3b8c8233f64b679e9817c97a699a054b"
"Grösche M., Zoheir A.E., Stegmaier J., Mikut R., Mager D., Korvink J.G., Rabe K.S., Niemeyer C.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069945140&doi=10.1002%2fsmll.201901956&partnerID=40&md5=d7d9e867b9b2a0a7ac76c467ec08533c"
"Keçili R., Büyüktiryaki S., Hussain C.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057448389&doi=10.1016%2fj.trac.2018.11.012&partnerID=40&md5=0d739f3d5e6fd2fa3f9ae24ad2fbf6d4"
"Naderi A., Bhattacharjee N., Folch A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066986082&doi=10.1146%2fannurev-bioeng-092618-020341&partnerID=40&md5=623e49022395e0302907df0aaa441779"
"Hussain C.M., Keçili R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078657760&doi=10.1016%2fC2018-0-01639-4&partnerID=40&md5=ea4f544ce092ae282f09d9f2c3f1c6bc"
"Lambert A., Valiulis S., Cheng Q.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058168924&doi=10.1021%2facssensors.8b01085&partnerID=40&md5=912c47ee6c41c6dbfabd46bb3a30b9c5"
"Chen X., Chen H., Wu D., Chen Q., Zhou Z., Zhang R., Peng X., Su Y.-C., Sun D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052883902&doi=10.1016%2fj.snb.2018.08.121&partnerID=40&md5=e720145bab1592b4862b545dd28efed5"
"Pu Z., Tu J., Han R., Zhang X., Wu J., Fang C., Wu H., Zhang X., Yu H., Li D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056729859&doi=10.1039%2fc8lc00908b&partnerID=40&md5=9cbacf4f584850e6f396547dc38b0c34"
"Lembong J., Lerman M.J., Kingsbury T.J., Civin C.I., Fisher J.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055868153&doi=10.1089%2ften.tea.2018.0020&partnerID=40&md5=0fa5745e419a16b2d05e357ae826c62a"
"Capel A.J., Rimington R.P., Lewis M.P., Christie S.D.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061198679&doi=10.1038%2fs41570-018-0058-y&partnerID=40&md5=9b540ced9c187157b2918196cba4f031"
"Gasnier P., Saoutieff E., Soriano O., Alessandri B., Ojer-Aranguren J., Boisseau S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056102552&doi=10.1088%2f1361-665X%2faae774&partnerID=40&md5=d6f88378488588a9347e7844921574f0"
"Alaboodi A.S., Sivasankaran S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053025578&doi=10.1016%2fj.jmapro.2018.08.035&partnerID=40&md5=7643f2867e2b3dba9553d3be320ee73b"
"Wu J., Cui Y., Xuan S., Gong X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052596645&doi=10.1007%2fs10404-018-2123-8&partnerID=40&md5=06b87195c9b8cafa507c228f9555754c"
"Dixit C.K., Kadimisetty K., Rusling J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049730615&doi=10.1016%2fj.trac.2018.06.013&partnerID=40&md5=4aba8266c7c97bf8fa327cd86293a6ed"
"Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053140316&doi=10.1109%2fCOE.2018.8435170&partnerID=40&md5=0b5bd6aadb4f4152130511144b746103"
"Adamski K., Kawa B., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053147211&doi=10.1109%2fCOE.2018.8435163&partnerID=40&md5=467e5c38aaf296c4af1de78a59594337"
"Kawa B., Adamski K., Lizanets D., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053149146&doi=10.1109%2fCOE.2018.8435145&partnerID=40&md5=4d67980cf9ccd9e604cedf987fb76cdf"
"Kubicki W., Sasowski M., Wala A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053164806&doi=10.1109%2fCOE.2018.8435152&partnerID=40&md5=3255ee356543e219481dfe41320b5eb3"
"Liu H., Zhang J., Shi Q., He T., Chen T., Sun L., Dziuban J.A., Lee C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052864316&doi=10.3390%2fmi9080395&partnerID=40&md5=f5286db7dc379ce496c92a8a8e4b08db"
"Nawrot W., Drzozga K., Baluta S., Cabaj J., Malecha K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050743858&doi=10.3390%2fs18082357&partnerID=40&md5=6869da5e7cc61f336a5e3ce1616d5989"
"Adamski K.T., Adamski J.W., Urbaniak L., Dziuban J.A., Walczak R.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051341661&doi=10.1088%2f1742-6596%2f1052%2f1%2f012086&partnerID=40&md5=2948463bb3e5581375170945944bbaa9"
"Guan Y., Luo Y., Teng Z., Zhou B., Mei L., Bauchan G.R., Wang Q.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047439677&doi=10.1002%2fadmi.201800119&partnerID=40&md5=6946074d8678eda12680a8dbaec6ec28"
"Adamski K., Adamski J., Dziuban J., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050683206&doi=10.23919%2fURSI.2018.8406748&partnerID=40&md5=41d47bad46fb855a493b6bbd333ab82e"
"Beauchamp M.J., Gong H., Woolley A.T., Nordin G.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049640252&doi=10.3390%2fmi9070326&partnerID=40&md5=95cd08a6a6747337a54285e785631b2e"
"Liou J.-C., Su T.-Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050175753&doi=10.1109%2fISNE.2018.8394721&partnerID=40&md5=5965d149d12c535486946ba5ffc98c44"
"Prabu V., Obst M., Hosseinkhannazer H., Reynolds M., Rosendahl S., Wang J., Hitchcock A.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048382107&doi=10.1063%2f1.5023288&partnerID=40&md5=8dd7e4ca1771f41fa3bfc07210ef0e62"
"Walczak R., Adamski K., Kubicki W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041418573&doi=10.1016%2fj.snb.2018.01.174&partnerID=40&md5=aeee99407a54d31edc90ceede37b17ae"
"Glick C., Schwartz A., Srimongkol M., Lin J., Zhuang W., Warren R., Tekell D., Satamalee P., Lin L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047019827&doi=10.1109%2fMEMSYS.2018.8346788&partnerID=40&md5=d445c76f6b3bc1efa7394576c6c6e5c8"
"Podwin A., Walczak R., Dziuban J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045113027&doi=10.3390%2fapp8040579&partnerID=40&md5=c1395be83bd9e3bb20a4a2bd15194fb4"
"Sochol R.D., Sweet E., Glick C.C., Wu S.-Y., Yang C., Restaino M., Lin L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039694453&doi=10.1016%2fj.mee.2017.12.010&partnerID=40&md5=4717d1d5ade2ad38aeac7ea44f39d844"
"Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046708326&doi=10.24425%2f122098&partnerID=40&md5=0cb87f0839743d554876b63f5489c20f"
"Hampson S.M., Rowe W., Christie S.D.R., Platt M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031790272&doi=10.1016%2fj.snb.2017.10.041&partnerID=40&md5=1a16be3f569b0b59965ee81bd2d0cb73"
"Kawa B., Adamski K., Lizanets D., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079870679&partnerID=40&md5=638605bf8cbdc2aed5caf55795e209e2"
"Adamski K., Kawa B., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079906472&partnerID=40&md5=9585e047f77db352d619d3079aebdb3e"
"Ching T., Yi-Chin T., Hashimoto M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079857001&partnerID=40&md5=8bb1470808f40dd0d2161b22fe85d727"
"Witkowski D., Kubicki W., Dziuban J.A., Jašíková D., Karczemska A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054924377&doi=10.24425%2f123890&partnerID=40&md5=3afbb53c094e8fe78f9e84d9f64d86b3"
"Kubicki W., Walczak R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048447993&partnerID=40&md5=a37391630a3f9ea91da7d9ccdee99a93"
"Miccoli B., Braeken D., Li Y.-C.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065087249&doi=10.2174%2f1381612825666190220161254&partnerID=40&md5=4feb6acafe28220567213ae708981716"
"Hwang Y., Candler R.N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034970026&doi=10.1039%2fc7lc00523g&partnerID=40&md5=1d5af2c07eaa9a7d5075f9f4ff180cc6"
"Podwin A., Dziuban J.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029862485&doi=10.1088%2f1361-6439%2faa7a72&partnerID=40&md5=d7f81477ab5c96b993d7b5447ed11520"
