Author(s) ID,Link
"56708503400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083615510&doi=10.1016%2fj.fss.2019.07.011&partnerID=40&md5=48ba16e786cd912a33f7e70b50d0818c"
"8943670700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079852847&doi=10.1016%2fj.ins.2020.02.027&partnerID=40&md5=432e97704b496bfce7e62e3e6e279dd4"
"8943670700;23388114900;8985785100;57192426118;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076842014&doi=10.1016%2fj.eswa.2019.113126&partnerID=40&md5=076f57baa298ffe6d7f51713a9f6bb79"
"56708503400;7403337045;57216585178;56992611200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053300700&doi=10.1109%2fTCBB.2018.2869757&partnerID=40&md5=393469f1c019a928901a92ae467fe93d"
"56493274100;57210823338;56340101200;7801385804;57189497709;57207786150;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078416410&doi=10.1109%2fTII.2019.2920831&partnerID=40&md5=34c1e65d248f564a02be31969e4585b2"
"57194554063;55907349500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083655391&doi=10.1109%2fICACS47775.2020.9055941&partnerID=40&md5=4efdd52560408fbdb6e5dc99ae9da37e"
"6505865272;57127396100;8943670700;57192426118;26643283100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077750492&doi=10.1016%2fj.jocs.2019.101069&partnerID=40&md5=2f3b231416293f34bbd35d0a0f014841"
"57210816353;7405367554;56397469600;57198504602;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073209935&doi=10.1016%2fj.physa.2019.122992&partnerID=40&md5=64d736cf8ed06f05953f6c272a5064c0"
"57203904839;6602677221;57210774934;55884151200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073006752&doi=10.1016%2fj.neucom.2019.09.044&partnerID=40&md5=ec16039daef2aa690ce2180e4c72ea18"
"56242306200;57215661031;57215669073;15051922000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081571794&doi=10.1007%2f978-981-15-3442-3_23&partnerID=40&md5=f5201c8de8f45b0a14839e585b53c2e2"
"57194827558;8407774300;14033831300;23489877600;57207081547;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072957352&doi=10.1007%2f978-981-15-0058-9_6&partnerID=40&md5=cb4cc124409b4e192062749a1dc094b3"
"56459055600;57214450792;35729107400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078732647&doi=10.1109%2fACCESS.2020.2965651&partnerID=40&md5=edf0ed75ee3f2871d8d4971cebd73133"
"57213355391;23493443900;36656416000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077781021&doi=10.1007%2f978-3-030-33582-3_29&partnerID=40&md5=4ac3a28115ad2393b5914e613299e4c7"
"22333266800;22333836800;7102222280;22235504400;56495512400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080945828&doi=10.1007%2fs00521-020-04767-0&partnerID=40&md5=29758fba075f294839d0fef45d5ea592"
"16063895800;57189851316;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078463838&doi=10.1007%2fs11042-020-08635-w&partnerID=40&md5=ef16894ade20f69ed5fbe7df918caa59"
"57211326310;57207729233;16178746400;6602166489;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083856645&doi=10.1007%2fs11424-020-9101-4&partnerID=40&md5=2300b4654cefbe8ed6ceb74a124c8ff5"
"36179980200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083920891&doi=10.1504%2fIJKL.2020.106648&partnerID=40&md5=44181c81bd0247695eaa9e5c19b48bd5"
"55570023300;34867751400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063262293&doi=10.1007%2f978-3-030-14132-5_9&partnerID=40&md5=4ac865fa12752dbfaa6a835ec223a453"
"57197721449;56136932700;57199753706;57199710767;16199134500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070247986&doi=10.1177%2f0954407019862079&partnerID=40&md5=f7535706c9a941d215a5d6bd57c2d6c4"
"8422216300;57208646703;56813906100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078278843&doi=10.1109%2fACCESS.2019.2963679&partnerID=40&md5=cb8a9203a21793e155279fb864f9068c"
"26034769100;6603162685;6602935450;57202095358;45661134800;55962230000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076419581&doi=10.1016%2fj.jas.2019.105055&partnerID=40&md5=8d12e38811018f356088d0b7bee33f46"
"16834180400;6603932656;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081548045&doi=10.1007%2fs13735-020-00193-z&partnerID=40&md5=a7bc8573fd34da1b10bbb3592915e13f"
"56303466700;6602908534;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083989516&doi=10.1007%2f978-3-662-61114-2_6&partnerID=40&md5=c5d8e40ccd6de00eef8c16c419486aed"
"23995858300;6603475430;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082669675&doi=10.1007%2fs00521-020-04832-8&partnerID=40&md5=6770ec659ad1cdc59f4ff8cc40c948c6"
"57204767702;57209486493;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069540104&doi=10.1108%2fIJILT-01-2019-0014&partnerID=40&md5=ccdcd3d39dd67e8c638338de4fa5b5c7"
"57210337225;57210339127;7005621516;7403567421;57215315030;57215306489;57215953686;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077975896&doi=10.1109%2fDySPAN.2019.8935857&partnerID=40&md5=01fcaa0e7dc3cf33c4b0e73ce070898c"
