Authors,Link
"Chatrasingh M., Suthakorn J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072386572&doi=10.4103%2fjmp.JMP_92_18&partnerID=40&md5=26611a642fefb2eca702a18d2da98c59"
"Martyniuk B., Morasiewicz P., Wudarczyk S., Dragan S.F., Filipiak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062420472&doi=10.1016%2fj.clinbiomech.2019.02.020&partnerID=40&md5=86cdbf27c272cb9bb308b72caedee6fc"
"Hwang Y.-E., Kang S.-H., Kim H.-K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061231742&doi=10.1186%2fs13005-019-0190-z&partnerID=40&md5=831855ad1ede2cae7c92e8594bdde188"
"Faggiani M., Desayeux S., Martino G., Petruccelli E., Aprato A., Massè A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078526183&doi=10.23736%2fS0394-3410.19.03953-5&partnerID=40&md5=b01d1f4e55697f8a69842a3322997133"
"Zuk M., Syczewska M., Pezowicz C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054150041&doi=10.1115%2f1.4040943&partnerID=40&md5=97546ea725fab8b07254763bb9df9dc7"
"Corona P.S., Vicente M., Tetsworth K., Glatt V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050691236&doi=10.1016%2fj.injury.2018.07.017&partnerID=40&md5=a008131f1f0eaa050084595e29223880"
"Morasiewicz P., Burzyńska K., Orzechowski W., Dragan S.Ł., Dragan S.F., Filipiak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045835520&doi=10.1016%2fj.medengphy.2018.04.009&partnerID=40&md5=2b2e82f69fd9bdb5d689971cc3c7e273"
"Pyciński B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990192734&doi=10.1007%2f978-3-319-47154-9_27&partnerID=40&md5=90721f060fd17594f1093841c5e78180"
"Thurauf S., Korner M., Vogt F., Hornung O., Nasseri M.A., Knoll A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032202260&doi=10.1109%2fEMBC.2017.8037203&partnerID=40&md5=b4fff276015617134a42516d55b9b464"
"Konieczny G., Morasiewicz P., Kuciel N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027870383&doi=10.5277%2fABB-00666-2016-02&partnerID=40&md5=cb67525e53ac20813d4c244f73031b97"
"Whitaker A.T., Vuillermin C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990841763&doi=10.1007%2fs12178-016-9373-4&partnerID=40&md5=b4a7b03e8232cc7c8f7a1971a0d5c2a3"
"Burzyńska K., Morasiewicz P., Filipiak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006757693&doi=10.17219%2facem%2f64024&partnerID=40&md5=f05d320df1db23fa4f9a93cd76946e31"
"Świątek-Najwer E., Czajkowska U., Jankowski L.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976428125&doi=10.1007%2f978-3-319-39796-2_17&partnerID=40&md5=5d1fc9768c6a05f9df8d1da2007e799a"
"Juszczyk J., Czajkowska J., Pycinski B., Piętka E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976511610&doi=10.1007%2f978-3-319-39904-1_21&partnerID=40&md5=1b10d66409868af807910ddeb4a5fd78"
"Żuk M., Pezowicz C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976467080&doi=10.1007%2f978-3-319-39904-1_31&partnerID=40&md5=ebc33e8fc2286cb88c21c2f2295beb41"
"Morasiewicz P., Dragan S., Dragan S.Ł., Wrzosek Z., Pawik Ł.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959487151&doi=10.1016%2fj.clinbiomech.2015.10.009&partnerID=40&md5=ce7542128580a2c0a4e315fa71e36877"
"Czajkowska J., Juszczyk J., Pycinski B., Pietka E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976384362&doi=10.1007%2f978-3-319-39796-2_8&partnerID=40&md5=c045d1bc4bab40d804f311458608982b"
"Winterstein A., März K., Franz A.M., Hafezi M., Fard N., Sterzing F., Mehrabi A., Maier-Hein L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943554223&doi=10.1117%2f12.2081808&partnerID=40&md5=080bbd153edc8ad906146eaade72694c"
"Brennecke T., Woern H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947284145&doi=10.1109%2fISIE.2015.7281533&partnerID=40&md5=ef7e308d5ba631c4fb7af5a1a579fd31"
"Popek M., Swiatek-Najwer E., Majak M., Jaworowski J., Szram D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973149515&partnerID=40&md5=db1351bb72ef55df481ff56e2a92ec79"
"Majak M., Swiatek-Najwer E., Popek M., Jaworowski J., Pietruski P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973131503&partnerID=40&md5=692dbdb72187afee0fb27842425397a4"
"Brennecke T., Jansen N., Raczkowsky J., Schipper J., Woern H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897756134&doi=10.3233%2f978-1-61499-375-9-36&partnerID=40&md5=4f7b4d5880b794698cd25ff7d2782d8f"
"Morasiewicz P., Morasiewicz L., Stepniewski M., Orzechowski W., Morasiewicz M., Pawik Ł., Wrzosek Z., Dragan S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897144161&doi=10.5277%2fabb140116&partnerID=40&md5=229cebb7b40f6eff9d4cd55184c5bc90"
"Zanetti E.M., Bignardi C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886862334&doi=10.5277%2fabb130315&partnerID=40&md5=db2c8b7ef95811a47555165e5178d68d"
"Swiatek-Najwer E., Majak M., Popek M., Pietruski P., Szram D., Jaworowski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885659460&doi=10.1109%2fTSP.2013.6614058&partnerID=40&md5=dcd1d3b0f1ac6aba92b031f53794cf4f"
"Angerer F., Zenk J., Iro H., Bozzato A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885573497&doi=10.1007%2fs00106-013-2727-y&partnerID=40&md5=dbbc64de5970f031d69dc48b80019e3a"
"Colter L., Kahrs L.A., Hirschfeld J., Schipper J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881153781&doi=10.1055%2fs-0033-1334948&partnerID=40&md5=09bca93d28faf7ccac8b11c30f9bc3b6"
"Kiefer H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956524753&doi=10.1007%2f978-3-642-29728-1_15&partnerID=40&md5=be2feb393763deb1314da0d1f4a073fa"
"Johnson N.R., Savage N.W., Kazoullis S., Batstone M.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874972858&doi=10.1111%2fors.12000&partnerID=40&md5=f719b0afc2eaa088bfe68579b1f6bf01"
"Alister F., Ramos-Grez J.A., Vargas A.P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865397732&doi=10.1002%2frcs.1418&partnerID=40&md5=411488d33c5aeb48c9efe4165f655d5e"
"Świa̧tek-Najwer E., Krysztoforski K., Dragan S.L., Bȩdziński R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857448115&doi=10.1016%2fj.measurement.2011.12.020&partnerID=40&md5=8f99a50dae55706e0d4fe89a195e7ff1"
"Stieve M., Issing P.R., MacK K.F., Lenarz T., Prenzler N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862862836&doi=10.1055%2fs-0031-1299757&partnerID=40&md5=c006ddae9a5aae5a68ed9c7734b8410f"
