Authors,Link
"Flórez García L.C., González Rojas H.A., Sánchez Egea A.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079286299&doi=10.3390%2fma13030567&partnerID=40&md5=df7d8be7df368a0829a505d8e84698ac"
"Li T., Kolar P., Li X.-Y., Wu J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080076843&doi=10.1007%2fs12541-019-00289-5&partnerID=40&md5=c2a0b49c64bc1974990959308ee5b1d3"
"Ghorbani S., Rogov V.A., Carluccio A., Belov P.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071608606&doi=10.1007%2fs00170-019-04298-6&partnerID=40&md5=07e7b00a5846a60f96f758bcabbb98ae"
"Chen W., Qin Z., Zhang X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072376299&doi=10.1109%2fICMA.2019.8816416&partnerID=40&md5=d5c8ba0489f72cab9c536ff31782ce62"
"Zheng X., Yu Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067803712&doi=10.1088%2f1742-6596%2f1215%2f1%2f012035&partnerID=40&md5=ca389f5a0f6940ab77895a881586f5c6"
"Turek P., Skoczynski W., Stembalski M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077243932&doi=10.5604%2f01.3001.0013.6230&partnerID=40&md5=ee4b14a4bf5fb64e42b10f22fab2051e"
"Prabhu S., Kumar A., Badheka V.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054328087&doi=10.1007%2f978-981-13-1966-2_40&partnerID=40&md5=e36529ea34a5421f0419704b9ea464aa"
"Póka G., Németh I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071025955&doi=10.17559%2fTV-20170712162549&partnerID=40&md5=95892c1ea84d198f06ec6de47fb38b83"
"Wu B., Liu W., Wu X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050911786&doi=10.1007%2fs00419-018-1434-2&partnerID=40&md5=cccd2f056625d0cdc0acf392097440a8"
"Servin R., Calderón I., Perez A., Equihua F., Falcon L., Garcia M., Orozco P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049233631&partnerID=40&md5=cd0764dfe2d76e12e8aaec2b84b46004"
"Fras L.J., Dziekonski C., Dera W., Jarząbek D.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055094680&doi=10.1063%2f1.5025123&partnerID=40&md5=e900c102ac538cc5f69d99a6bb70a34c"
"Musumeci R.E., Marletta V., Sanchez-Arcilla A., Foti E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041928824&doi=10.1080%2f00221686.2017.1397779&partnerID=40&md5=2fb2f1b1b114f36ca6a44c6aba543951"
"Nanda A., Karami M.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051190049&doi=10.1121%2f1.5048181&partnerID=40&md5=f061da694b6ae9a09d66682afc1960df"
"Sadeghifar M., Sedaghati R., Jomaa W., Songmene V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043485555&doi=10.1007%2fs00170-018-1759-6&partnerID=40&md5=61fd6ea97f5670bc915c7f71e2dc7097"
"Li W., Xu Y., Sun J., Liu K., Wu Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059597445&doi=10.3969%2fj.issn.1004-132X.2018.10.002&partnerID=40&md5=440e36ddb5053f3dc2f01e06d8074485"
"Cao X., Zhang Q., Ni Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050350145&doi=10.1109%2fICRAE.2017.8291407&partnerID=40&md5=7487ec391855bb92cbcf3cd63344ea0e"
"Stembalski M., Skoczynski W., Turek P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063509703&doi=10.5604%2f01.3001.0012.7752&partnerID=40&md5=b1a55efc6af5e763ba0729d576756a34"
"Alipour M.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022329223&doi=10.1016%2fj.acme.2017.05.007&partnerID=40&md5=ef90fc28b7dfab1ee6ead76edf5b1e72"
"Prabhu S., Kumar A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060681064&doi=10.4018%2fIJSEIMS.2018010102&partnerID=40&md5=fca14f20b5a19c3fd82cd426c9cc1c82"
"Yang Z., Ma Z., Luo Y., Zhang Y., Guo H., Lin W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048394769&doi=10.1155%2f2018%2f9542152&partnerID=40&md5=c43ba8cc976b6f6200c22bfcb11b9fff"
"Kundalkar D., Singh R., Tewari A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026921104&doi=10.1007%2fs11665-017-2839-8&partnerID=40&md5=8ae2c3a814f5634119c901fbeb16cbcf"
"Mangal S.K., Sharma V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029758892&doi=10.1007%2fs40430-017-0889-3&partnerID=40&md5=8a63f6283910aaf6ea031b617b836c12"
"Ido Y., Nishida H., Iwamoto Y., Yokoyama H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002199058&doi=10.1016%2fj.jmmm.2016.10.015&partnerID=40&md5=0b1337c2142778769410fde5d6fdcd7a"
"Weremczuk A., Rusinek R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990869188&doi=10.1007%2fs00170-016-9520-5&partnerID=40&md5=6aa288e422f580dbff384ff048dff079"
"Stembalski M., Skoczyński W., Roszkowski A., Preś P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997498733&doi=10.1016%2fj.acme.2016.10.004&partnerID=40&md5=aa351cb9615b1bf96f9308a4923fd6cc"
"Kaczmarczyk J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022209361&doi=10.5604%2f01.3001.0010.1554&partnerID=40&md5=245d50f82bfa9ceeca0399e5d5f58495"
"Borsos B., Csörgo A., Hidas A., Kotnyek B., Szabó A., Kossa A., Stépán G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007386178&doi=10.3311%2fPPme.9283&partnerID=40&md5=67747e484f87b45e0f9999bf056d112b"
"Gedik E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025590968&doi=10.18869%2facadpub.jafm.73.240.26830&partnerID=40&md5=8cd9db67704a6181d4c68ef617083dec"
"Lo G.-J., Mate C.M., Dai Q.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983802361&doi=10.1007%2fs11249-016-0741-4&partnerID=40&md5=65dc3ba5829fa93def2d0e099f6e698b"
"Bourlet C., Fromentin G., Harika E., Crolet A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973146899&doi=10.1115%2f1.4032584&partnerID=40&md5=f13935e736a37fb46417e36b7a37b5ea"
"Elwasli F., Zemzemi F., Mkaddem A., Mzali S., Mezlini S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944049891&doi=10.1016%2fj.matdes.2015.07.121&partnerID=40&md5=4ad245fb42123b40fc345577f1340b07"
"Pavlović M., Heistermann C., Veljković M., Pak D., Feldmann M., Rebelo C., Da Silva L.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944173402&doi=10.1016%2fj.jcsr.2015.05.009&partnerID=40&md5=16fc2a586fbe5f8d9b6c2c6fafe56ad1"
"Pavlović M., Heistermann C., Veljković M., Pak D., Feldmann M., Rebelo C., Da Silva L.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944159014&doi=10.1016%2fj.jcsr.2015.09.002&partnerID=40&md5=3ace3cbf2505aee1bfdaca96bea20645"
"Sista B., Vemaganti K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032302314&doi=10.1115%2f1.4028998&partnerID=40&md5=86238b3849f4a11c70a1a61aa9f608f0"
"Lee H.-Y., Kang I.M., Shon C.-H., Lee S.-H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924186008&doi=10.1063%2f1.4913274&partnerID=40&md5=95714c5ead6f53fc177ae3e50d050e7d"
"Gronostajski Z., Kaszuba M., Hawryluk M., Marciniak M., Zwierzchowski M., Mazurkiewicz A., Smolik J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929572510&partnerID=40&md5=c3d5769bcf3f9a9f4b2f015685723705"
"Gronostajski Z., Hawryluk M., Kaszuba M., Misiun G., Niechajowicz A., Polak S., PaweŁczyk M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959901401&doi=10.1515%2famm-2015-0217&partnerID=40&md5=23ac433b305a9e812635dbc4be727758"
"Musumeci R.E., Marletta V., Andò B., Baglio S., Foti E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924373214&doi=10.1016%2fS1001-6058%2815%2960467-X&partnerID=40&md5=37398cb463097cfe9de663d3dec0a0d8"
"Wojciechowski S., Chwalczuk T., Twardowski P., Krolczyk G.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941315232&doi=10.1016%2fj.acme.2015.06.008&partnerID=40&md5=0b3305b92b68bc23ab64ca014a7eed11"
"Moos S., Vezzetti E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949315326&doi=10.1016%2fj.jmsy.2015.09.006&partnerID=40&md5=221569f29bc9a7b57e123a2d82a7edd2"
"Gronostajski Z., Kaszuba M., Hawryluk M., Zwierzchowski M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027952592&doi=10.1016%2fj.acme.2014.07.002&partnerID=40&md5=c19bcc8a290e3e4dc9208d3972bd142e"
"Kolekar S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901626257&doi=10.1142%2fS0219581X14500094&partnerID=40&md5=3bd743c403cabdbaeb93e72e3a7871ca"
"Hawryluk M., Marciniak M., Misiun G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906962616&partnerID=40&md5=56528451d2e60238234fcc6e2bfe57ee"
"Liu X.-L., Yang Q.-X., Yang W.-R., Jia K., Yang X.-R., Li D.-C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893822749&doi=10.3969%2fj.issn.1001-9731.2013.24.008&partnerID=40&md5=582a7372f5e18b2fa661dc16ca5d083c"
"Katiyar A., Singh A.N., Shukla P., Nandi T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863411108&doi=10.1016%2fj.powtec.2012.02.032&partnerID=40&md5=7e0f04ea36fe4f269b46ff30b7395fa6"
"Zwolski J., Bień J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862866426&doi=10.3846%2f13923730.2011.632489&partnerID=40&md5=daadb4623efafe9213f99049d59638fa"
"David-West O.S., Wang J., Cooper R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054818605&doi=10.4028%2fwww.scientific.net%2fAMM.70.309&partnerID=40&md5=0bce25f23e4c6a7d95ae7d5b8218beb1"
