Authors,Link
"Mohammadpour H., Dashti R., Shaker H.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079210407&doi=10.1007%2fs40866-020-0079-8&partnerID=40&md5=5b02ceb7c3f62beb321e22cf476ce930"
"Bejmert D., Kereit M., Mieske F., Rebizant W., Solak K., Wiszniewski A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078133478&doi=10.1016%2fj.ijepes.2020.105859&partnerID=40&md5=7da9a72257fa21c1471b014633a00211"
"Elsadd M.A., Yousef W., Abdelaziz A.Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076860688&doi=10.1016%2fj.ijepes.2019.105788&partnerID=40&md5=57b20e0b76e03c2865f4469ebc28049e"
"Herlender J., Iżykowski J., Solak K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078903796&doi=10.1016%2fj.epsr.2020.106223&partnerID=40&md5=1bff7ab430cdee8c57eedaad6d3bf4ad"
"Jasiński M., Sikorski T., Kostyła P., Leonowicz Z., Borkowski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084049143&doi=10.3390%2fen13082050&partnerID=40&md5=a32d7ca039733a0b5392136fea1d61eb"
"Achiluzzi E., Kobikrishna K., Sivabalan A., Sabillon C., Venkatesh B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083651251&doi=10.3390%2fen13071813&partnerID=40&md5=e4c25e9327b1059e83140375ee444b05"
"Abrishambaf O., Faria P., Vale Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081984656&doi=10.3390%2fen13061389&partnerID=40&md5=7217fb2574c82c9d26d2e3708be540ee"
"Zhao Y., Crossley P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078813057&doi=10.1109%2fTPWRD.2019.2901056&partnerID=40&md5=87e490d3adfa16b1b10d1d8d48fe3910"
"Weng H., Wang S., Wan Y., Lin X., Li Z., Huang J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069936645&doi=10.1016%2fj.ijepes.2019.105449&partnerID=40&md5=d370f5efb6fee36351845d650f7b3603"
"Nebey A.H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077704036&doi=10.1186%2fs13104-019-4880-1&partnerID=40&md5=dbcc3470c33c1737a66102b79a320d81"
"Jasinski M., Sikorski T., Borkoswski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081648209&doi=10.15199%2f48.2020.03.03&partnerID=40&md5=a4e67ede5709124efcc843872fa6c411"
"Kath C., Nitka W., Serafin T., Weron T., Zaleski P., Weron R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077435916&doi=10.3390%2fen13010205&partnerID=40&md5=7e999185e3f13870f8171105ecd2611e"
"Baron C., Al-Sumaiti A.S., Rivera S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081995291&doi=10.3390%2fen13040957&partnerID=40&md5=c5b4cb18a1de7e87f4ca508931b683d8"
"Ahmad E.S., El-Ghany H.A.A., Abdelaziz A.Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081790018&doi=10.1109%2fMEPCON47431.2019.9007947&partnerID=40&md5=95d53e7e9a8247669ea3f2d919a1ead9"
"Carpinelli G., Bracale A., Caramia P., Di Fazio A.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067561941&doi=10.1016%2fj.ijepes.2019.06.011&partnerID=40&md5=9f3c6f5fb09718d5cb5c74e6bda386ca"
"Nikolovski S., Baghaee H.R., Mlakic D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074204646&doi=10.1109%2fJSYST.2018.2889981&partnerID=40&md5=cadbf3b7e521289d492a3e61cdd8a920"
"Poluektov A., Pinomaa A., Romanenko A., Ahola J., Kosonen A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067183967&doi=10.1016%2fj.ijepes.2019.06.022&partnerID=40&md5=05a00010ac09b841a36db0e62a99eb28"
"Kim I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071649313&doi=10.1109%2fTPWRS.2019.2903552&partnerID=40&md5=3db9e2804445c91641edd4850068314e"
"Abyaz A., Panahi H., Zamani R., Alhelou H.H., Siano P., Shafie-Khah M., Parente M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071270910&doi=10.3390%2fen12163160&partnerID=40&md5=c1027e58f6d75deaba76c93afddd3f1b"
"Roy A., Singh D., Misra R.K., Singh A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068403084&doi=10.1049%2fiet-gtd.2018.6305&partnerID=40&md5=2950ef79c5114ad388f7cd83de2f6bac"
"Roy A., Singh D., Misra R.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073611307&partnerID=40&md5=eaf3bc9ac3c463cdf5484f2bd9dcada5"
"Anudeep B., Verma A., Nayak P.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066832137&doi=10.1007%2f978-981-13-7091-5_4&partnerID=40&md5=ea5526ede862a6d10187b7bb441e56a0"
"Pankiv V.I., Tankevych E.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063514952&doi=10.15407%2ftechned2019.02.063&partnerID=40&md5=53d481dccf2ed638b0223d45840fafd2"
"Noshad B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058788366&doi=10.1515%2fijeeps-2017-0233&partnerID=40&md5=31db666c0a53f15f08003fa7c7edfd79"
"Anudeep B., Nayak P.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063399932&doi=10.1515%2fijeeps-2018-0292&partnerID=40&md5=2c575c4adc3292392585bcb4a39cba95"
"Isnaeni B.S.M., Danang Wijaya F., Firmansyah E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060431934&doi=10.1109%2fICITACEE.2018.8576944&partnerID=40&md5=eba323ce180a62fd1049019d950afafc"
