Authors,Link
"Wang K., Ruan K., Bai H., Hu W., Wu S., Wang H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082387727&doi=10.1016%2fj.mssp.2020.105069&partnerID=40&md5=ae0ef57662c292d20dac0a8544e33d9e"
"Arteev D.S., Sakharov A.V., Nikolaev A.E., Lundin W.V., Tsatsulnikov A.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082996881&doi=10.1088%2f1742-6596%2f1482%2f1%2f012031&partnerID=40&md5=21e40fc4ea788b86a8536c5382d30d45"
"Huang Y., Liu J., Sun X., Zhan X., Sun Q., Gao H., Feng M., Zhou Y., Ikeda M., Yang H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079746909&doi=10.1039%2fc9ce01677e&partnerID=40&md5=726493615ed2d9e533e1565e7c500939"
"Świadkowski B., Piasecki T., Rudek M., Świątkowski M., Gajewski K., Majstrzyk W., Babij M., Dzierka A., Gotszalk T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082297006&doi=10.24425%2fmms.2020.131711&partnerID=40&md5=57a25726d33f38ac2f3bfac6690d78fa"
"Bakri A.S., Nayan N., Bakar A.S.A., Tahan M., Raship N.A., Majid W.H.A., Ahmad M.K., Fhong S.C., Sahdan M.Z., Ahmad M.Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079834065&partnerID=40&md5=4fe88e43c6074b968e899fafba8779b4"
"Feng Y., Saravade V., Chung T.-F., Dong Y., Zhou H., Kucukgok B., Ferguson I.T., Lu N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069484337&doi=10.1038%2fs41598-019-46628-4&partnerID=40&md5=c834af2aa91a554a0baf0cb11040954f"
"Gainutdinov R.V., Tolstikhina A.L., Lashkova A.K., Belugina N.V., Shut V.N., Mozzharov S.E., Kashevich I.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075186007&doi=10.1134%2fS1063784219110094&partnerID=40&md5=95736a168e051fdaab732f7402254bfc"
"Ściana B., Radziewicz D., Dawidowski W., Bielak K., Szyszka A., Kopaczek J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070354112&doi=10.1007%2fs10854-019-01990-x&partnerID=40&md5=ec60e8bfc74a6ef67bf474027035f698"
"Ezubchenko I.S., Chernykh M.Y., Andreev A.A., Grishchenko J.V., Chernykh I.A., Zanaveskin M.L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083363487&doi=10.1134%2fS1995078019040050&partnerID=40&md5=6f18f4142ce44cba6222924afdf91c2b"
"Szyszka A., Wośko M., Paszkiewicz B., Paszkiewicz R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060843029&doi=10.1016%2fj.mssp.2019.01.043&partnerID=40&md5=2d5b5d592c3d9b76062b36d5a4107a4f"
