Author(s) ID,Link
"55964191500;6603001026;12765946400;23981545200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083197248&doi=10.1016%2fj.cie.2020.106413&partnerID=40&md5=2e00c8877e281b91515844828966f1ac"
"57208817904;37118476900;56042955800;56216876600;7101817086;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081006640&doi=10.1016%2fj.rser.2020.109798&partnerID=40&md5=e7ef02e55db81c400c6d9be266b2cb98"
"55912175700;6603491496;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076549974&doi=10.1016%2fj.physa.2019.123462&partnerID=40&md5=8b59910e3fc642ea069c9b5748e2cfc2"
"57204824216;57204826924;57204480840;7401726222;57202365586;6603191046;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079877954&doi=10.1016%2fj.apenergy.2020.114641&partnerID=40&md5=0de3bcc2f03ee40f594fd885b49ad00c"
"57191242364;57213518236;6507708407;6505821746;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082192929&doi=10.1016%2fj.osnem.2020.100070&partnerID=40&md5=907ff37b9bc19846995719a4153a3bac"
"56922317600;6602731448;27468091400;16040407800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078908210&doi=10.1080%2f14693062.2020.1717415&partnerID=40&md5=fae5e7dbe7d004bda158bbf79b8212a9"
"57203188954;57196507700;22973422300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083288742&doi=10.1088%2f1742-5468%2fab6847&partnerID=40&md5=c0475b00961cf5535350e40b261f83c6"
"56964185900;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078859009&doi=10.1063%2f1.5134684&partnerID=40&md5=0211a54e9a6d4972c399e68b99c047c5"
"57193209473;14826355600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077401539&doi=10.1039%2fc9sm01835b&partnerID=40&md5=11b23863b6dc68ad5562888061dc68b1"
"8363737600;57214229063;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078447870&doi=10.1088%2f1751-8121%2fab542f&partnerID=40&md5=dd1b10376e299a97f6323510013ff28a"
"35090097900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076620880&doi=10.1088%2f1742-5468%2fab409b&partnerID=40&md5=b898f0e8db0ac67aab43713be70f9b24"
"57211271391;6701524827;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073262853&doi=10.1140%2fepjb%2fe2019-90533-0&partnerID=40&md5=a486b9d2454584bd34e3c3b875456527"
"57189385027;57191698929;24075617100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072976625&doi=10.1103%2fPhysRevE.100.032312&partnerID=40&md5=917231518cafdf1864ff624de46ad14a"
"57208817904;37118476900;56042955800;56216876600;7101817086;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065890465&doi=10.1016%2fj.rser.2019.05.038&partnerID=40&md5=d9861a36527f8ca2b3c413a343067878"
"57213937481;7004128178;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071391372&doi=10.1142%2fS0219525919500085&partnerID=40&md5=368d4308b42446744244ff8f09be16bc"
"56964185900;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066103196&doi=10.1016%2fj.crhy.2019.05.002&partnerID=40&md5=a87249097ba11fedb1f1606cf42649c9"
"57209143171;57209143507;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066614539&doi=10.3390%2fe21050521&partnerID=40&md5=9172c8e8c0c4acb46075b4c99f2a7489"
"57193204808;55500048200;57203188954;6603056876;55665188800;22973422300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066110080&doi=10.1016%2fj.crhy.2019.05.003&partnerID=40&md5=bba039ae32506f3400184f1e6beca9b9"
"57204347069;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067335451&doi=10.1016%2fj.crhy.2019.05.004&partnerID=40&md5=50b619d9423731b11a4b5b2e1e531526"
"36806600800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060135887&doi=10.1016%2fj.jclepro.2019.01.075&partnerID=40&md5=8cc0ca5791b3bd08bb1373b6923370ad"
"26654396700;7007180999;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064889322&doi=10.1088%2f1367-2630%2fab0985&partnerID=40&md5=d68fb6cc36b6d4f5e399293e2322d0d2"
"57200305481;7201468248;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062446850&doi=10.1103%2fPhysRevE.99.022313&partnerID=40&md5=98d4a5c735f1a9fcea4ec76a0e0eaafc"
"56367058600;56418071700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054332840&doi=10.1016%2fj.erss.2018.09.009&partnerID=40&md5=a112e2b62a8bd45a3b87622ac6b97861"
"57208597387;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065242903&doi=10.1155%2f2019%2f5150825&partnerID=40&md5=d3e190990ae773b5d9b5fb1bb97fe304"
"12804640200;55674687500;34872957400;6507995948;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063386341&doi=10.5506%2fAPhysPolBSupp.12.49&partnerID=40&md5=f4ae2b474fa4d3cee6e76edfdd68850a"
"57203188954;57196507700;22973422300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071731406&doi=10.1016%2fj.physa.2019.122475&partnerID=40&md5=0e320105bc9ff088235bafd8acb7269e"
"57191441753;57205611183;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074924995&doi=10.20537%2f2076-7633-2019-11-5-979-997&partnerID=40&md5=1719c1634f4f0a8eb25cb022f7dd46c5"
"26537490500;7006307933;7005488279;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071127917&doi=10.1093%2fcomnet%2fcny035&partnerID=40&md5=7f22f20e01c3fde589ee1277d2ed5ae1"
"57204005128;24467586000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054014976&doi=10.1016%2fj.rser.2018.09.031&partnerID=40&md5=56c4c044174defbf04da1e5f3b6f25c8"
"36773883100;55667560500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054380418&doi=10.1016%2fj.physa.2018.08.078&partnerID=40&md5=55b0cb3a53eab7645f51a4b1df556154"
"49964023800;36518280100;57204644907;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059231272&doi=10.1371%2fjournal.pone.0209620&partnerID=40&md5=4835ffc66baa04503604ea0f4c3391ee"
"56964185900;57191913744;57204644907;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056546308&doi=10.1371%2fjournal.pone.0206166&partnerID=40&md5=4227526907fc1908be81460e7b7e9123"
"57192716964;26654396700;7007180999;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062675411&doi=10.1209%2f0295-5075%2f124%2f30001&partnerID=40&md5=390852b8bbc6aa45dbf089c4670f17a5"
"56120861500;55674687500;6603869283;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045213680&doi=10.1016%2fj.physa.2018.03.086&partnerID=40&md5=d864890f55d83a25390547e9917b1ad0"
"56964185900;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044928182&doi=10.1016%2fj.physa.2018.03.077&partnerID=40&md5=94729516143bcb81f48d1427306d5b2a"
"56718718100;23398898500;57079310900;11640367500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045657602&doi=10.1016%2fj.apenergy.2018.04.028&partnerID=40&md5=38b47e0c4e70bab8cc154ff2ce56b279"
"57203188954;55500048200;55665188800;22973422300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050887727&doi=10.1063%2f1.5030112&partnerID=40&md5=7203aa65636359e41895a5102545697c"
"57203603639;25823974300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049055683&doi=10.1103%2fPhysRevE.97.062313&partnerID=40&md5=978e0ade2ddbf1cafa2c4413908c4cf1"
"7004024074;7004128178;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045206694&doi=10.1016%2fj.physleta.2018.04.019&partnerID=40&md5=59b0781d59dac01d4239b744d94443c4"
"16686364200;14831200700;8069532500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047333786&doi=10.1142%2fS0129183118500419&partnerID=40&md5=3d1d153f01c17f774ad0987158af1e2f"
"6508238042;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050696870&doi=10.12693%2fAPhysPolA.133.1465&partnerID=40&md5=7e6f292c40e02a82add5af85fd4516c2"
"57202421363;57202420002;57202422364;57202426070;57206732029;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048256961&doi=10.3938%2fjkps.72.1272&partnerID=40&md5=6544a314b55a08993cbeef028a48f5ef"
"57094590000;7003317844;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047019326&doi=10.1103%2fPhysRevE.97.052106&partnerID=40&md5=daac83b96154e027f94b300acf16f239"
"57201557281;56042955800;56216876600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045238683&doi=10.1109%2fPIMRC.2017.8292682&partnerID=40&md5=4f72d1e0cc7ce7f72d7bd15d376edded"
"55674687500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035140191&doi=10.1016%2fj.rser.2017.10.103&partnerID=40&md5=464df6a72c1aee070206324c657eb91f"
"36108913800;7401981317;55619296131;35226821200;57206700448;55376159500;12240285300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055586520&doi=10.1088%2f1674-1056%2f27%2f10%2f106402&partnerID=40&md5=113ffa643650ec82713709dc74351664"
"16686364200;7004609627;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039970132&doi=10.1103%2fPhysRevE.96.062137&partnerID=40&md5=28c63b118b0d46341d82e2bad07bf5d2"
"26654396700;7007180999;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031039022&doi=10.1038%2fs41598-017-13047-2&partnerID=40&md5=0a2c1bf1784f079d1f9be6d3f6c15f58"
"56285319300;57195415199;6602254601;8350356900;53164463000;23034937800;57196048681;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031399018&doi=10.3390%2fsu9101814&partnerID=40&md5=5993c04a7f6a6002eae95b3cd8d645ec"
"56537091100;56254010900;14619036900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028716996&doi=10.1103%2fPhysRevE.96.022310&partnerID=40&md5=866e35a76ec9576ac37554576015dbbf"
"56964185900;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028500013&doi=10.3390%2fe19080415&partnerID=40&md5=8e41136fce692ab0292d53442f142b9e"
"56964185900;16686364200;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025693359&doi=10.1103%2fPhysRevE.96.012132&partnerID=40&md5=110138eac9467b6dee9ddcb61c5128c8"
"55674687500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027178161&doi=10.1109%2fEEM.2017.7981943&partnerID=40&md5=862821f351a9e76d7ca0ac9e4626e680"
"57191913744;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025624365&doi=10.3389%2ffphy.2017.00024&partnerID=40&md5=db151a0aba2c104d3ce65fae3c282e1c"
"56367058600;7005099624;6603740126;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018553814&doi=10.1016%2fj.jclepro.2017.03.186&partnerID=40&md5=7f3839ce2dfeca04b4c6675500b50a43"
"55551276500;56651019500;57194544425;6701680061;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020753726&doi=10.1103%2fPhysRevE.95.062302&partnerID=40&md5=4a5a2d9713c477e55cbc8c66472e8797"
