Authors,Link
"Kruczek P., Zimroz R., Wyłomańska A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079837535&doi=10.1016%2fj.sigpro.2020.107514&partnerID=40&md5=b10f2d1ed4e1aae01a9a103a9c399a2e"
"Chaumont L., Lamine S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073025046&doi=10.1016%2fj.spa.2019.09.009&partnerID=40&md5=de39adae4724af91ffc41f29f1739197"
"Małecki J., Serafin G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057302772&doi=10.1007%2fs11118-018-9750-2&partnerID=40&md5=95e5264e04fc0364ac20d06c60665c52"
"Magdziarz M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074289380&doi=10.1016%2fj.cnsns.2019.105077&partnerID=40&md5=01b2bd4d6063a72044f5a2f765db9f49"
"Döring L., Kyprianou A.E., Weissmann P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062283018&doi=10.1016%2fj.spa.2019.01.004&partnerID=40&md5=2dda3fb7fe8d858951877eb55436923d"
"Döring L., Weissmann P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082728711&doi=10.3150%2f19-BEJ1134&partnerID=40&md5=f14f6a7bce528c24d6f63fcaccfcfe68"
"Ryznar M., Serafin G., Żak T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083990206&doi=10.1007%2fs11118-020-09837-5&partnerID=40&md5=f2842775611fcee5ca4e05ffcff27303"
"Garde H., Hyvönen N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079596457&doi=10.1137%2f19M1258761&partnerID=40&md5=f81d343ab64babb88c3e624a83bb1c4c"
"Grzywny T., Kassmann M., Leżaj Ł.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079135970&doi=10.1007%2fs11118-019-09820-9&partnerID=40&md5=92aab4b2b5ae395dd4cdb1133f60c72a"
"Passeggeri R., Veraart A.E.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054419313&doi=10.1007%2fs10959-018-0864-7&partnerID=40&md5=d5d1b54ac64250993ae916db0df3521e"
